month,day,hour,minute,ghi_w_m2,cloud_cover,season
4,15,8,15,546.83,0.08,Summer
4,15,8,30,584.66,0.08,Summer
4,15,8,45,612.02,0.08,Summer
4,15,9,0,654.54,0.08,Summer
4,15,9,15,713.44,0.08,Summer
4,15,9,30,694.03,0.08,Summer
4,15,9,45,775.0,0.08,Summer
4,15,10,0,775.05,0.08,Summer
4,15,10,15,789.22,0.08,Summer
4,15,10,30,805.99,0.08,Summer
4,15,10,45,812.59,0.08,Summer
4,15,11,0,865.21,0.08,Summer
4,15,11,15,873.26,0.08,Summer
4,15,11,30,911.09,0.08,Summer
4,15,11,45,859.06,0.08,Summer
4,15,12,0,889.09,0.08,Summer
4,15,12,15,912.55,0.08,Summer
4,15,12,30,929.11,0.08,Summer
4,15,12,45,926.34,0.08,Summer
4,15,13,0,916.31,0.08,Summer
4,15,13,15,881.3,0.08,Summer
4,15,13,30,859.02,0.08,Summer
4,15,13,45,834.02,0.08,Summer
4,15,14,0,828.98,0.08,Summer
4,15,14,15,807.6,0.08,Summer
4,15,14,30,762.3,0.08,Summer
4,15,14,45,776.11,0.08,Summer
4,15,15,0,702.54,0.08,Summer
4,15,15,15,672.31,0.08,Summer
4,15,15,30,664.24,0.08,Summer
4,15,15,45,599.91,0.08,Summer
4,15,16,0,597.94,0.08,Summer
4,15,16,15,521.56,0.08,Summer
4,15,16,30,489.18,0.08,Summer
4,15,16,45,453.11,0.08,Summer
4,15,17,0,408.45,0.08,Summer
4,15,17,15,348.56,0.08,Summer
4,15,17,30,305.16,0.08,Summer
4,15,17,45,264.16,0.08,Summer
4,15,18,0,211.1,0.08,Summer
4,15,18,15,157.2,0.08,Summer
4,15,18,30,108.29,0.08,Summer
4,15,18,45,54.3,0.08,Summer
4,15,19,0,0.0,0.08,Summer
4,15,19,15,0.0,0.08,Summer
4,15,19,30,0.0,0.08,Summer
4,15,19,45,0.0,0.08,Summer
4,15,20,0,0.0,0.08,Summer
4,15,20,15,0.0,0.08,Summer
4,15,20,30,0.0,0.08,Summer
4,15,20,45,0.0,0.08,Summer
4,15,21,0,0.0,0.08,Summer
4,15,21,15,0.0,0.08,Summer
4,15,21,30,0.0,0.08,Summer
4,15,21,45,0.0,0.08,Summer
4,15,22,0,0.0,0.08,Summer
4,15,22,15,0.0,0.08,Summer
4,15,22,30,0.0,0.08,Summer
4,15,22,45,0.0,0.08,Summer
4,15,23,0,0.0,0.08,Summer
4,15,23,15,0.0,0.08,Summer
4,15,23,30,0.0,0.08,Summer
4,15,23,45,0.0,0.08,Summer
4,16,0,0,0.0,0.0,Summer
4,16,0,15,0.0,0.0,Summer
4,16,0,30,0.0,0.0,Summer
4,16,0,45,0.0,0.0,Summer
4,16,1,0,0.0,0.0,Summer
4,16,1,15,0.0,0.0,Summer
4,16,1,30,0.0,0.0,Summer
4,16,1,45,0.0,0.0,Summer
4,16,2,0,0.0,0.0,Summer
4,16,2,15,0.0,0.0,Summer
4,16,2,30,0.0,0.0,Summer
4,16,2,45,0.0,0.0,Summer
4,16,3,0,0.0,0.0,Summer
4,16,3,15,0.0,0.0,Summer
4,16,3,30,0.0,0.0,Summer
4,16,3,45,0.0,0.0,Summer
4,16,4,0,0.0,0.0,Summer
4,16,4,15,0.0,0.0,Summer
4,16,4,30,0.0,0.0,Summer
4,16,4,45,0.0,0.0,Summer
4,16,5,0,0.0,0.0,Summer
4,16,5,15,0.0,0.0,Summer
4,16,5,30,0.0,0.0,Summer
4,16,5,45,56.06,0.0,Summer
4,16,6,0,108.95,0.0,Summer
4,16,6,15,158.97,0.0,Summer
4,16,6,30,227.4,0.0,Summer
4,16,6,45,271.45,0.0,Summer
4,16,7,0,323.14,0.0,Summer
4,16,7,15,367.64,0.0,Summer
4,16,7,30,439.07,0.0,Summer
4,16,7,45,473.82,0.0,Summer
4,16,8,0,509.11,0.0,Summer
4,16,8,15,549.98,0.0,Summer
4,16,8,30,594.22,0.0,Summer
4,16,8,45,658.74,0.0,Summer
4,16,9,0,711.82,0.0,Summer
4,16,9,15,705.89,0.0,Summer
4,16,9,30,759.02,0.0,Summer
4,16,9,45,819.04,0.0,Summer
4,16,10,0,830.16,0.0,Summer
4,16,10,15,881.96,0.0,Summer
4,16,10,30,849.67,0.0,Summer
4,16,10,45,865.82,0.0,Summer
4,16,11,0,908.96,0.0,Summer
4,16,11,15,914.96,0.0,Summer
4,16,11,30,918.37,0.0,Summer
4,16,11,45,969.22,0.0,Summer
4,16,12,0,920.16,0.0,Summer
4,16,12,15,945.65,0.0,Summer
4,16,12,30,935.06,0.0,Summer
4,16,12,45,951.15,0.0,Summer
4,16,13,0,911.32,0.0,Summer
4,16,13,15,927.1,0.0,Summer
4,16,13,30,913.84,0.0,Summer
4,16,13,45,895.37,0.0,Summer
4,16,14,0,839.38,0.0,Summer
4,16,14,15,865.06,0.0,Summer
4,16,14,30,817.64,0.0,Summer
4,16,14,45,786.78,0.0,Summer
4,16,15,0,749.76,0.0,Summer
4,16,15,15,746.33,0.0,Summer
4,16,15,30,666.1,0.0,Summer
4,16,15,45,641.58,0.0,Summer
4,16,16,0,620.09,0.0,Summer
4,16,16,15,554.64,0.0,Summer
4,16,16,30,521.09,0.0,Summer
4,16,16,45,486.51,0.0,Summer
4,16,17,0,421.76,0.0,Summer
4,16,17,15,370.25,0.0,Summer
4,16,17,30,326.55,0.0,Summer
4,16,17,45,277.71,0.0,Summer
4,16,18,0,216.82,0.0,Summer
4,16,18,15,163.17,0.0,Summer
4,16,18,30,111.68,0.0,Summer
4,16,18,45,53.51,0.0,Summer
4,16,19,0,0.0,0.0,Summer
4,16,19,15,0.0,0.0,Summer
4,16,19,30,0.0,0.0,Summer
4,16,19,45,0.0,0.0,Summer
4,16,20,0,0.0,0.0,Summer
4,16,20,15,0.0,0.0,Summer
4,16,20,30,0.0,0.0,Summer
4,16,20,45,0.0,0.0,Summer
4,16,21,0,0.0,0.0,Summer
4,16,21,15,0.0,0.0,Summer
4,16,21,30,0.0,0.0,Summer
4,16,21,45,0.0,0.0,Summer
4,16,22,0,0.0,0.0,Summer
4,16,22,15,0.0,0.0,Summer
4,16,22,30,0.0,0.0,Summer
4,16,22,45,0.0,0.0,Summer
4,16,23,0,0.0,0.0,Summer
4,16,23,15,0.0,0.0,Summer
4,16,23,30,0.0,0.0,Summer
4,16,23,45,0.0,0.0,Summer
4,17,0,0,0.0,0.03,Summer
4,17,0,15,0.0,0.03,Summer
4,17,0,30,0.0,0.03,Summer
4,17,0,45,0.0,0.03,Summer
4,17,1,0,0.0,0.03,Summer
4,17,1,15,0.0,0.03,Summer
4,17,1,30,0.0,0.03,Summer
4,17,1,45,0.0,0.03,Summer
4,17,2,0,0.0,0.03,Summer
4,17,2,15,0.0,0.03,Summer
4,17,2,30,0.0,0.03,Summer
4,17,2,45,0.0,0.03,Summer
4,17,3,0,0.0,0.03,Summer
4,17,3,15,0.0,0.03,Summer
4,17,3,30,0.0,0.03,Summer
4,17,3,45,0.0,0.03,Summer
4,17,4,0,0.0,0.03,Summer
4,17,4,15,0.0,0.03,Summer
4,17,4,30,0.0,0.03,Summer
4,17,4,45,0.0,0.03,Summer
4,17,5,0,0.0,0.03,Summer
4,17,5,15,0.0,0.03,Summer
4,17,5,30,0.0,0.03,Summer
4,17,5,45,55.95,0.03,Summer
4,17,6,0,111.97,0.03,Summer
4,17,6,15,164.83,0.03,Summer
4,17,6,30,221.57,0.03,Summer
4,17,6,45,269.18,0.03,Summer
4,17,7,0,318.03,0.03,Summer
4,17,7,15,356.58,0.03,Summer
4,17,7,30,424.14,0.03,Summer
4,17,7,45,463.69,0.03,Summer
4,17,8,0,519.75,0.03,Summer
4,17,8,15,571.26,0.03,Summer
4,17,8,30,619.45,0.03,Summer
4,17,8,45,613.4,0.03,Summer
4,17,9,0,686.25,0.03,Summer
4,17,9,15,692.16,0.03,Summer
4,17,9,30,734.91,0.03,Summer
4,17,9,45,787.48,0.03,Summer
4,17,10,0,819.38,0.03,Summer
4,17,10,15,861.27,0.03,Summer
4,17,10,30,843.46,0.03,Summer
4,17,10,45,907.67,0.03,Summer
4,17,11,0,902.07,0.03,Summer
4,17,11,15,926.29,0.03,Summer
4,17,11,30,917.01,0.03,Summer
4,17,11,45,929.47,0.03,Summer
4,17,12,0,954.06,0.03,Summer
4,17,12,15,893.88,0.03,Summer
4,17,12,30,927.07,0.03,Summer
4,17,12,45,894.04,0.03,Summer
4,17,13,0,881.33,0.03,Summer
4,17,13,15,932.66,0.03,Summer
4,17,13,30,892.94,0.03,Summer
4,17,13,45,851.02,0.03,Summer
4,17,14,0,834.57,0.03,Summer
4,17,14,15,816.09,0.03,Summer
4,17,14,30,825.42,0.03,Summer
4,17,14,45,769.12,0.03,Summer
4,17,15,0,742.87,0.03,Summer
4,17,15,15,715.65,0.03,Summer
4,17,15,30,691.91,0.03,Summer
4,17,15,45,615.96,0.03,Summer
4,17,16,0,597.41,0.03,Summer
4,17,16,15,567.35,0.03,Summer
4,17,16,30,495.43,0.03,Summer
4,17,16,45,470.99,0.03,Summer
4,17,17,0,427.54,0.03,Summer
4,17,17,15,363.84,0.03,Summer
4,17,17,30,328.47,0.03,Summer
4,17,17,45,267.24,0.03,Summer
4,17,18,0,213.25,0.03,Summer
4,17,18,15,158.54,0.03,Summer
4,17,18,30,110.28,0.03,Summer
4,17,18,45,52.43,0.03,Summer
4,17,19,0,0.0,0.03,Summer
4,17,19,15,0.0,0.03,Summer
4,17,19,30,0.0,0.03,Summer
4,17,19,45,0.0,0.03,Summer
4,17,20,0,0.0,0.03,Summer
4,17,20,15,0.0,0.03,Summer
4,17,20,30,0.0,0.03,Summer
4,17,20,45,0.0,0.03,Summer
4,17,21,0,0.0,0.03,Summer
4,17,21,15,0.0,0.03,Summer
4,17,21,30,0.0,0.03,Summer
4,17,21,45,0.0,0.03,Summer
4,17,22,0,0.0,0.03,Summer
4,17,22,15,0.0,0.03,Summer
4,17,22,30,0.0,0.03,Summer
4,17,22,45,0.0,0.03,Summer
4,17,23,0,0.0,0.03,Summer
4,17,23,15,0.0,0.03,Summer
4,17,23,30,0.0,0.03,Summer
4,17,23,45,0.0,0.03,Summer
4,18,0,0,0.0,0.34,Summer
4,18,0,15,0.0,0.34,Summer
4,18,0,30,0.0,0.34,Summer
4,18,0,45,0.0,0.34,Summer
4,18,1,0,0.0,0.34,Summer
4,18,1,15,0.0,0.34,Summer
4,18,1,30,0.0,0.34,Summer
4,18,1,45,0.0,0.34,Summer
4,18,2,0,0.0,0.34,Summer
4,18,2,15,0.0,0.34,Summer
4,18,2,30,0.0,0.34,Summer
4,18,2,45,0.0,0.34,Summer
4,18,3,0,0.0,0.34,Summer
4,18,3,15,0.0,0.34,Summer
4,18,3,30,0.0,0.34,Summer
4,18,3,45,0.0,0.34,Summer
4,18,4,0,0.0,0.34,Summer
4,18,4,15,0.0,0.34,Summer
4,18,4,30,0.0,0.34,Summer
4,18,4,45,0.0,0.34,Summer
4,18,5,0,0.0,0.34,Summer
4,18,5,15,0.0,0.34,Summer
4,18,5,30,0.0,0.34,Summer
4,18,5,45,42.21,0.34,Summer
4,18,6,0,83.07,0.34,Summer
4,18,6,15,127.69,0.34,Summer
4,18,6,30,170.35,0.34,Summer
4,18,6,45,210.93,0.34,Summer
4,18,7,0,256.94,0.34,Summer
4,18,7,15,291.71,0.34,Summer
4,18,7,30,323.32,0.34,Summer
4,18,7,45,348.76,0.34,Summer
4,18,8,0,403.99,0.34,Summer
4,18,8,15,431.58,0.34,Summer
4,18,8,30,461.58,0.34,Summer
4,18,8,45,488.3,0.34,Summer
4,18,9,0,521.59,0.34,Summer
4,18,9,15,551.76,0.34,Summer
4,18,9,30,575.98,0.34,Summer
4,18,9,45,590.66,0.34,Summer
4,18,10,0,606.01,0.34,Summer
4,18,10,15,629.51,0.34,Summer
4,18,10,30,667.24,0.34,Summer
4,18,10,45,655.98,0.34,Summer
4,18,11,0,699.73,0.34,Summer
4,18,11,15,728.64,0.34,Summer
4,18,11,30,706.15,0.34,Summer
4,18,11,45,696.74,0.34,Summer
4,18,12,0,714.01,0.34,Summer
4,18,12,15,704.77,0.34,Summer
4,18,12,30,742.93,0.34,Summer
4,18,12,45,747.01,0.34,Summer
4,18,13,0,707.66,0.34,Summer
4,18,13,15,684.63,0.34,Summer
4,18,13,30,685.75,0.34,Summer
4,18,13,45,689.54,0.34,Summer
4,18,14,0,681.79,0.34,Summer
4,18,14,15,636.93,0.34,Summer
4,18,14,30,630.1,0.34,Summer
4,18,14,45,627.43,0.34,Summer
4,18,15,0,583.12,0.34,Summer
4,18,15,15,539.38,0.34,Summer
4,18,15,30,512.9,0.34,Summer
4,18,15,45,513.86,0.34,Summer
4,18,16,0,479.4,0.34,Summer
4,18,16,15,438.23,0.34,Summer
4,18,16,30,391.08,0.34,Summer
4,18,16,45,365.24,0.34,Summer
4,18,17,0,320.86,0.34,Summer
4,18,17,15,280.64,0.34,Summer
4,18,17,30,249.13,0.34,Summer
4,18,17,45,213.85,0.34,Summer
4,18,18,0,170.36,0.34,Summer
4,18,18,15,121.65,0.34,Summer
4,18,18,30,84.43,0.34,Summer
4,18,18,45,43.42,0.34,Summer
4,18,19,0,0.0,0.34,Summer
4,18,19,15,0.0,0.34,Summer
4,18,19,30,0.0,0.34,Summer
4,18,19,45,0.0,0.34,Summer
4,18,20,0,0.0,0.34,Summer
4,18,20,15,0.0,0.34,Summer
4,18,20,30,0.0,0.34,Summer
4,18,20,45,0.0,0.34,Summer
4,18,21,0,0.0,0.34,Summer
4,18,21,15,0.0,0.34,Summer
4,18,21,30,0.0,0.34,Summer
4,18,21,45,0.0,0.34,Summer
4,18,22,0,0.0,0.34,Summer
4,18,22,15,0.0,0.34,Summer
4,18,22,30,0.0,0.34,Summer
4,18,22,45,0.0,0.34,Summer
4,18,23,0,0.0,0.34,Summer
4,18,23,15,0.0,0.34,Summer
4,18,23,30,0.0,0.34,Summer
4,18,23,45,0.0,0.34,Summer
4,19,0,0,0.0,0.08,Summer
4,19,0,15,0.0,0.08,Summer
4,19,0,30,0.0,0.08,Summer
4,19,0,45,0.0,0.08,Summer
4,19,1,0,0.0,0.08,Summer
4,19,1,15,0.0,0.08,Summer
4,19,1,30,0.0,0.08,Summer
4,19,1,45,0.0,0.08,Summer
4,19,2,0,0.0,0.08,Summer
4,19,2,15,0.0,0.08,Summer
4,19,2,30,0.0,0.08,Summer
4,19,2,45,0.0,0.08,Summer
4,19,3,0,0.0,0.08,Summer
4,19,3,15,0.0,0.08,Summer
4,19,3,30,0.0,0.08,Summer
4,19,3,45,0.0,0.08,Summer
4,19,4,0,0.0,0.08,Summer
4,19,4,15,0.0,0.08,Summer
4,19,4,30,0.0,0.08,Summer
4,19,4,45,0.0,0.08,Summer
4,19,5,0,0.0,0.08,Summer
4,19,5,15,0.0,0.08,Summer
4,19,5,30,0.0,0.08,Summer
4,19,5,45,53.49,0.08,Summer
4,19,6,0,103.47,0.08,Summer
4,19,6,15,153.05,0.08,Summer
4,19,6,30,209.31,0.08,Summer
4,19,6,45,260.39,0.08,Summer
4,19,7,0,311.85,0.08,Summer
4,19,7,15,345.08,0.08,Summer
4,19,7,30,391.36,0.08,Summer
4,19,7,45,464.86,0.08,Summer
4,19,8,0,480.86,0.08,Summer
4,19,8,15,515.57,0.08,Summer
4,19,8,30,582.66,0.08,Summer
4,19,8,45,628.88,0.08,Summer
4,19,9,0,649.69,0.08,Summer
4,19,9,15,678.82,0.08,Summer
4,19,9,30,736.04,0.08,Summer
4,19,9,45,772.55,0.08,Summer
4,19,10,0,756.36,0.08,Summer
4,19,10,15,794.79,0.08,Summer
4,19,10,30,824.64,0.08,Summer
4,19,10,45,843.58,0.08,Summer
4,19,11,0,875.85,0.08,Summer
4,19,11,15,880.44,0.08,Summer
4,19,11,30,883.74,0.08,Summer
4,19,11,45,914.36,0.08,Summer
4,19,12,0,863.37,0.08,Summer
4,19,12,15,868.41,0.08,Summer
4,19,12,30,896.92,0.08,Summer
4,19,12,45,922.35,0.08,Summer
4,19,13,0,854.95,0.08,Summer
4,19,13,15,868.24,0.08,Summer
4,19,13,30,886.58,0.08,Summer
4,19,13,45,845.37,0.08,Summer
4,19,14,0,810.32,0.08,Summer
4,19,14,15,780.0,0.08,Summer
4,19,14,30,797.98,0.08,Summer
4,19,14,45,765.15,0.08,Summer
4,19,15,0,741.53,0.08,Summer
4,19,15,15,711.22,0.08,Summer
4,19,15,30,658.02,0.08,Summer
4,19,15,45,615.67,0.08,Summer
4,19,16,0,560.05,0.08,Summer
4,19,16,15,539.76,0.08,Summer
4,19,16,30,480.3,0.08,Summer
4,19,16,45,433.62,0.08,Summer
4,19,17,0,406.35,0.08,Summer
4,19,17,15,357.59,0.08,Summer
4,19,17,30,303.43,0.08,Summer
4,19,17,45,259.55,0.08,Summer
4,19,18,0,205.82,0.08,Summer
4,19,18,15,158.37,0.08,Summer
4,19,18,30,102.4,0.08,Summer
4,19,18,45,51.71,0.08,Summer
4,19,19,0,0.0,0.08,Summer
4,19,19,15,0.0,0.08,Summer
4,19,19,30,0.0,0.08,Summer
4,19,19,45,0.0,0.08,Summer
4,19,20,0,0.0,0.08,Summer
4,19,20,15,0.0,0.08,Summer
4,19,20,30,0.0,0.08,Summer
4,19,20,45,0.0,0.08,Summer
4,19,21,0,0.0,0.08,Summer
4,19,21,15,0.0,0.08,Summer
4,19,21,30,0.0,0.08,Summer
4,19,21,45,0.0,0.08,Summer
4,19,22,0,0.0,0.08,Summer
4,19,22,15,0.0,0.08,Summer
4,19,22,30,0.0,0.08,Summer
4,19,22,45,0.0,0.08,Summer
4,19,23,0,0.0,0.08,Summer
4,19,23,15,0.0,0.08,Summer
4,19,23,30,0.0,0.08,Summer
4,19,23,45,0.0,0.08,Summer
4,20,0,0,0.0,0.31,Summer
4,20,0,15,0.0,0.31,Summer
4,20,0,30,0.0,0.31,Summer
4,20,0,45,0.0,0.31,Summer
4,20,1,0,0.0,0.31,Summer
4,20,1,15,0.0,0.31,Summer
4,20,1,30,0.0,0.31,Summer
4,20,1,45,0.0,0.31,Summer
4,20,2,0,0.0,0.31,Summer
4,20,2,15,0.0,0.31,Summer
4,20,2,30,0.0,0.31,Summer
4,20,2,45,0.0,0.31,Summer
4,20,3,0,0.0,0.31,Summer
4,20,3,15,0.0,0.31,Summer
4,20,3,30,0.0,0.31,Summer
4,20,3,45,0.0,0.31,Summer
4,20,4,0,0.0,0.31,Summer
4,20,4,15,0.0,0.31,Summer
4,20,4,30,0.0,0.31,Summer
4,20,4,45,0.0,0.31,Summer
4,20,5,0,0.0,0.31,Summer
4,20,5,15,0.0,0.31,Summer
4,20,5,30,0.0,0.31,Summer
4,20,5,45,43.69,0.31,Summer
4,20,6,0,87.2,0.31,Summer
4,20,6,15,128.65,0.31,Summer
4,20,6,30,170.4,0.31,Summer
4,20,6,45,217.28,0.31,Summer
4,20,7,0,260.7,0.31,Summer
4,20,7,15,294.14,0.31,Summer
4,20,7,30,321.96,0.31,Summer
4,20,7,45,356.42,0.31,Summer
4,20,8,0,416.16,0.31,Summer
4,20,8,15,441.5,0.31,Summer
4,20,8,30,480.99,0.31,Summer
4,20,8,45,528.16,0.31,Summer
4,20,9,0,525.96,0.31,Summer
4,20,9,15,584.22,0.31,Summer
4,20,9,30,610.12,0.31,Summer
4,20,9,45,631.47,0.31,Summer
4,20,10,0,660.01,0.31,Summer
4,20,10,15,665.54,0.31,Summer
4,20,10,30,659.44,0.31,Summer
4,20,10,45,693.99,0.31,Summer
4,20,11,0,726.7,0.31,Summer
4,20,11,15,741.5,0.31,Summer
4,20,11,30,724.14,0.31,Summer
4,20,11,45,716.22,0.31,Summer
4,20,12,0,716.29,0.31,Summer
4,20,12,15,760.0,0.31,Summer
4,20,12,30,753.42,0.31,Summer
4,20,12,45,749.13,0.31,Summer
4,20,13,0,743.35,0.31,Summer
4,20,13,15,721.73,0.31,Summer
4,20,13,30,715.43,0.31,Summer
4,20,13,45,692.74,0.31,Summer
4,20,14,0,675.95,0.31,Summer
4,20,14,15,636.71,0.31,Summer
4,20,14,30,652.5,0.31,Summer
4,20,14,45,635.99,0.31,Summer
4,20,15,0,574.86,0.31,Summer
4,20,15,15,577.86,0.31,Summer
4,20,15,30,553.24,0.31,Summer
4,20,15,45,489.5,0.31,Summer
4,20,16,0,477.47,0.31,Summer
4,20,16,15,460.51,0.31,Summer
4,20,16,30,403.32,0.31,Summer
4,20,16,45,383.5,0.31,Summer
4,20,17,0,336.4,0.31,Summer
4,20,17,15,301.36,0.31,Summer
4,20,17,30,256.56,0.31,Summer
4,20,17,45,209.4,0.31,Summer
4,20,18,0,166.22,0.31,Summer
4,20,18,15,123.96,0.31,Summer
4,20,18,30,88.11,0.31,Summer
4,20,18,45,41.67,0.31,Summer
4,20,19,0,0.0,0.31,Summer
4,20,19,15,0.0,0.31,Summer
4,20,19,30,0.0,0.31,Summer
4,20,19,45,0.0,0.31,Summer
4,20,20,0,0.0,0.31,Summer
4,20,20,15,0.0,0.31,Summer
4,20,20,30,0.0,0.31,Summer
4,20,20,45,0.0,0.31,Summer
4,20,21,0,0.0,0.31,Summer
4,20,21,15,0.0,0.31,Summer
4,20,21,30,0.0,0.31,Summer
4,20,21,45,0.0,0.31,Summer
4,20,22,0,0.0,0.31,Summer
4,20,22,15,0.0,0.31,Summer
4,20,22,30,0.0,0.31,Summer
4,20,22,45,0.0,0.31,Summer
4,20,23,0,0.0,0.31,Summer
4,20,23,15,0.0,0.31,Summer
4,20,23,30,0.0,0.31,Summer
4,20,23,45,0.0,0.31,Summer
4,21,0,0,0.0,0.29,Summer
4,21,0,15,0.0,0.29,Summer
4,21,0,30,0.0,0.29,Summer
4,21,0,45,0.0,0.29,Summer
4,21,1,0,0.0,0.29,Summer
4,21,1,15,0.0,0.29,Summer
4,21,1,30,0.0,0.29,Summer
4,21,1,45,0.0,0.29,Summer
4,21,2,0,0.0,0.29,Summer
4,21,2,15,0.0,0.29,Summer
4,21,2,30,0.0,0.29,Summer
4,21,2,45,0.0,0.29,Summer
4,21,3,0,0.0,0.29,Summer
4,21,3,15,0.0,0.29,Summer
4,21,3,30,0.0,0.29,Summer
4,21,3,45,0.0,0.29,Summer
4,21,4,0,0.0,0.29,Summer
4,21,4,15,0.0,0.29,Summer
4,21,4,30,0.0,0.29,Summer
4,21,4,45,0.0,0.29,Summer
4,21,5,0,0.0,0.29,Summer
4,21,5,15,0.0,0.29,Summer
4,21,5,30,0.0,0.29,Summer
4,21,5,45,45.7,0.29,Summer
4,21,6,0,88.53,0.29,Summer
4,21,6,15,134.5,0.29,Summer
4,21,6,30,170.27,0.29,Summer
4,21,6,45,215.49,0.29,Summer
4,21,7,0,261.72,0.29,Summer
4,21,7,15,288.1,0.29,Summer
4,21,7,30,347.23,0.29,Summer
4,21,7,45,371.43,0.29,Summer
4,21,8,0,412.55,0.29,Summer
4,21,8,15,438.71,0.29,Summer
4,21,8,30,474.96,0.29,Summer
4,21,8,45,524.73,0.29,Summer
4,21,9,0,537.75,0.29,Summer
4,21,9,15,580.24,0.29,Summer
4,21,9,30,617.09,0.29,Summer
4,21,9,45,637.01,0.29,Summer
4,21,10,0,671.54,0.29,Summer
4,21,10,15,666.46,0.29,Summer
4,21,10,30,712.7,0.29,Summer
4,21,10,45,721.17,0.29,Summer
4,21,11,0,719.58,0.29,Summer
4,21,11,15,731.13,0.29,Summer
4,21,11,30,750.0,0.29,Summer
4,21,11,45,773.83,0.29,Summer
4,21,12,0,773.28,0.29,Summer
4,21,12,15,749.4,0.29,Summer
4,21,12,30,750.03,0.29,Summer
4,21,12,45,755.72,0.29,Summer
4,21,13,0,744.03,0.29,Summer
4,21,13,15,733.38,0.29,Summer
4,21,13,30,725.97,0.29,Summer
4,21,13,45,697.5,0.29,Summer
4,21,14,0,677.15,0.29,Summer
4,21,14,15,669.46,0.29,Summer
4,21,14,30,675.65,0.29,Summer
4,21,14,45,632.58,0.29,Summer
4,21,15,0,618.6,0.29,Summer
4,21,15,15,558.73,0.29,Summer
4,21,15,30,548.52,0.29,Summer
4,21,15,45,527.88,0.29,Summer
4,21,16,0,487.67,0.29,Summer
4,21,16,15,445.84,0.29,Summer
4,21,16,30,405.5,0.29,Summer
4,21,16,45,377.62,0.29,Summer
4,21,17,0,340.27,0.29,Summer
4,21,17,15,310.44,0.29,Summer
4,21,17,30,260.43,0.29,Summer
4,21,17,45,216.03,0.29,Summer
4,21,18,0,179.25,0.29,Summer
4,21,18,15,127.14,0.29,Summer
4,21,18,30,90.59,0.29,Summer
4,21,18,45,43.25,0.29,Summer
4,21,19,0,0.0,0.29,Summer
4,21,19,15,0.0,0.29,Summer
4,21,19,30,0.0,0.29,Summer
4,21,19,45,0.0,0.29,Summer
4,21,20,0,0.0,0.29,Summer
4,21,20,15,0.0,0.29,Summer
4,21,20,30,0.0,0.29,Summer
4,21,20,45,0.0,0.29,Summer
4,21,21,0,0.0,0.29,Summer
4,21,21,15,0.0,0.29,Summer
4,21,21,30,0.0,0.29,Summer
4,21,21,45,0.0,0.29,Summer
4,21,22,0,0.0,0.29,Summer
4,21,22,15,0.0,0.29,Summer
4,21,22,30,0.0,0.29,Summer
4,21,22,45,0.0,0.29,Summer
4,21,23,0,0.0,0.29,Summer
4,21,23,15,0.0,0.29,Summer
4,21,23,30,0.0,0.29,Summer
4,21,23,45,0.0,0.29,Summer
4,22,0,0,0.0,0.19,Summer
4,22,0,15,0.0,0.19,Summer
4,22,0,30,0.0,0.19,Summer
4,22,0,45,0.0,0.19,Summer
4,22,1,0,0.0,0.19,Summer
4,22,1,15,0.0,0.19,Summer
4,22,1,30,0.0,0.19,Summer
4,22,1,45,0.0,0.19,Summer
4,22,2,0,0.0,0.19,Summer
4,22,2,15,0.0,0.19,Summer
4,22,2,30,0.0,0.19,Summer
4,22,2,45,0.0,0.19,Summer
4,22,3,0,0.0,0.19,Summer
4,22,3,15,0.0,0.19,Summer
4,22,3,30,0.0,0.19,Summer
4,22,3,45,0.0,0.19,Summer
4,22,4,0,0.0,0.19,Summer
4,22,4,15,0.0,0.19,Summer
4,22,4,30,0.0,0.19,Summer
4,22,4,45,0.0,0.19,Summer
4,22,5,0,0.0,0.19,Summer
4,22,5,15,0.0,0.19,Summer
4,22,5,30,0.0,0.19,Summer
4,22,5,45,48.48,0.19,Summer
4,22,6,0,96.98,0.19,Summer
4,22,6,15,139.13,0.19,Summer
4,22,6,30,191.27,0.19,Summer
4,22,6,45,241.77,0.19,Summer
4,22,7,0,272.85,0.19,Summer
4,22,7,15,312.82,0.19,Summer
4,22,7,30,367.46,0.19,Summer
4,22,7,45,408.78,0.19,Summer
4,22,8,0,461.72,0.19,Summer
4,22,8,15,477.08,0.19,Summer
4,22,8,30,549.26,0.19,Summer
4,22,8,45,583.83,0.19,Summer
4,22,9,0,615.63,0.19,Summer
4,22,9,15,607.82,0.19,Summer
4,22,9,30,681.65,0.19,Summer
4,22,9,45,682.9,0.19,Summer
4,22,10,0,691.41,0.19,Summer
4,22,10,15,708.41,0.19,Summer
4,22,10,30,780.77,0.19,Summer
4,22,10,45,772.79,0.19,Summer
4,22,11,0,792.8,0.19,Summer
4,22,11,15,793.77,0.19,Summer
4,22,11,30,824.97,0.19,Summer
4,22,11,45,815.37,0.19,Summer
4,22,12,0,803.64,0.19,Summer
4,22,12,15,823.19,0.19,Summer
4,22,12,30,826.35,0.19,Summer
4,22,12,45,841.71,0.19,Summer
4,22,13,0,810.51,0.19,Summer
4,22,13,15,770.43,0.19,Summer
4,22,13,30,767.24,0.19,Summer
4,22,13,45,788.81,0.19,Summer
4,22,14,0,728.7,0.19,Summer
4,22,14,15,738.65,0.19,Summer
4,22,14,30,706.25,0.19,Summer
